DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de residência
Período:2025
"Município de residência";"Casos_Prováveis"
"150475 MOJUI DOS CAMPOS";1
"150495 NOVA ESPERANCA DO PIRIA";3
"150497 NOVA IPIXUNA";13
"150503 NOVO PROGRESSO";542
"150506 NOVO REPARTIMENTO";106
"150520 OEIRAS DO PARA";1
"150540 OUREM";1
"150543 OURILANDIA DO NORTE";43
"150548 PACAJA";392
"150549 PALESTINA DO PARA";37
"150550 PARAGOMINAS";6
"150553 PARAUAPEBAS";332
"150555 PAU D'ARCO";35
"150560 PEIXE-BOI";6
"150565 PLACAS";47
"150570 PONTA DE PEDRAS";13
"150580 PORTEL";21
"150590 PORTO DE MOZ";3
"150600 PRAINHA";20
"150610 PRIMAVERA";2
"150613 REDENCAO";640
"150616 RIO MARIA";100
"150618 RONDON DO PARA";10
"150619 RUROPOLIS";83
"150620 SALINOPOLIS";6
"150635 SANTA BARBARA DO PARA";33
"150650 SANTA IZABEL DO PARA";35
"150655 SANTA LUZIA DO PARA";2
"150658 SANTA MARIA DAS BARREIRAS";53
"150660 SANTA MARIA DO PARA";2
"150670 SANTANA DO ARAGUAIA";171
"150680 SANTAREM";28
"150700 SANTO ANTONIO DO TAUA";1
"150710 SAO CAETANO DE ODIVELAS";1
"150715 SAO DOMINGOS DO ARAGUAIA";62
"150720 SAO DOMINGOS DO CAPIM";6
"150730 SAO FELIX DO XINGU";42
"150740 SAO FRANCISCO DO PARA";4
"150745 SAO GERALDO DO ARAGUAIA";7
"150746 SAO JOAO DA PONTA";1
"150747 SAO JOAO DE PIRABAS";2
"150750 SAO JOAO DO ARAGUAIA";96
"150760 SAO MIGUEL DO GUAMA";3
"150770 SAO SEBASTIAO DA BOA VISTA";2
"150775 SAPUCAIA";124
"150780 SENADOR JOSE PORFIRIO";18
"150790 SOURE";1
"150795 TAILANDIA";46
"150796 TERRA ALTA";1
"150800 TOME-ACU";195
"150803 TRACUATEUA";1
"150805 TRAIRAO";16
"150808 TUCUMA";144
"150810 TUCURUI";41
"150812 ULIANOPOLIS";1
"150815 URUARA";193
"150820 VIGIA";2
"150830 VISEU";10
"150835 VITORIA DO XINGU";318
"150840 XINGUARA";182
"160005 SERRA DO NAVIO";51
"160010 AMAPA";2
"160015 PEDRA BRANCA DO AMAPARI";94
"160020 CALCOENE";8
"160023 FERREIRA GOMES";56
"160027 LARANJAL DO JARI";44
"160030 MACAPA";121
"160040 MAZAGAO";215
"160053 PORTO GRANDE";15
"160055 PRACUUBA";25
"160060 SANTANA";81
"160070 TARTARUGALZINHO";15
"160080 VITORIA DO JARI";2
"170030 AGUIARNOPOLIS";11
"170040 ALMAS";33
"170070 ALVORADA";3
"170100 ANANAS";4
"170105 ANGICO";1
"170110 APARECIDA DO RIO NEGRO";1
"170130 ARAGOMINAS";2
"170190 ARAGUACEMA";16
"170200 ARAGUACU";13
"170210 ARAGUAINA";132
"170215 ARAGUANA";1
"170220 ARAGUATINS";80
"170230 ARAPOEMA";4
"170240 ARRAIAS";15
"170255 AUGUSTINOPOLIS";40
"170270 AURORA DO TOCANTINS";1
"170290 AXIXA DO TOCANTINS";6
"170300 BABACULANDIA";3
"170305 BANDEIRANTES DO TOCANTINS";1
"170310 BARROLANDIA";2
"170330 BOM JESUS DO TOCANTINS";2
"170360 BRASILANDIA DO TOCANTINS";3
"170370 BREJINHO DE NAZARE";14
"170380 BURITI DO TOCANTINS";9
"170382 CACHOEIRINHA";2
"170384 CAMPOS LINDOS";3
"170386 CARIRI DO TOCANTINS";4
"170388 CARMOLANDIA";5
"170389 CARRASCO BONITO";1
"170460 CHAPADA DE AREIA";2
"170510 CHAPADA DA NATIVIDADE";5
"170550 COLINAS DO TOCANTINS";134
"170560 CONCEICAO DO TOCANTINS";1
"170600 COUTO MAGALHAES";6
"170610 CRISTALANDIA";1
"170625 CRIXAS DO TOCANTINS";2
"170650 DARCINOPOLIS";17
"170700 DIANOPOLIS";26
"170710 DIVINOPOLIS DO TOCANTINS";7
"170720 DOIS IRMAOS DO TOCANTINS";10
"170740 ESPERANTINA";10
"170755 FATIMA";1
"170765 FIGUEIROPOLIS";6
"170770 FILADELFIA";1
"170820 FORMOSO DO ARAGUAIA";13
"170825 FORTALEZA DO TABOCAO";2
"170830 GOIANORTE";3
"170900 GOIATINS";1
"170930 GUARAI";27
"170950 GURUPI";129
"170980 IPUEIRAS";2
"171050 ITACAJA";6
"171070 ITAGUATINS";4
"171110 ITAPORA DO TOCANTINS";2
"171150 JAU DO TOCANTINS";7
"171180 JUARINA";2
"171190 LAGOA DA CONFUSAO";15
"171200 LAJEADO";4
"171250 MARIANOPOLIS DO TOCANTINS";1
"171270 MATEIROS";3
"171320 MIRACEMA DO TOCANTINS";45
"171330 MIRANORTE";1
"171360 MONTE DO CARMO";4
"171370 MONTE SANTO DO TOCANTINS";1
"171380 PALMEIRAS DO TOCANTINS";15
"171395 MURICILANDIA";1
"171420 NATIVIDADE";11
"171488 NOVA OLINDA";21
"171500 NOVA ROSALANDIA";3
"171525 NOVO JARDIM";4
"171550 OLIVEIRA DE FATIMA";1
"171570 PALMEIRANTE";2
"171575 PALMEIROPOLIS";1
"171610 PARAISO DO TOCANTINS";33
"171620 PARANA";116
"171630 PAU D'ARCO";2
"171650 PEDRO AFONSO";1
"171660 PEIXE";24
"171665 PEQUIZEIRO";2
"171670 COLMEIA";1
"171700 PINDORAMA DO TOCANTINS";8
"171750 PIUM";10
"171780 PONTE ALTA DO BOM JESUS";1
"171790 PONTE ALTA DO TOCANTINS";13
"171800 PORTO ALEGRE DO TOCANTINS";4
"171820 PORTO NACIONAL";207
"171830 PRAIA NORTE";1
"171845 PUGMIL";3
"171865 RIO DA CONCEICAO";6
"171870 RIO DOS BOIS";3
"171880 SAMPAIO";5
"171884 SANDOLANDIA";1
"171886 SANTA FE DO ARAGUAIA";1
"171890 SANTA ROSA DO TOCANTINS";3
"171900 SANTA TEREZA DO TOCANTINS";3
"172000 SANTA TEREZINHA DO TOCANTINS";1
"172020 SAO MIGUEL DO TOCANTINS";12
"172025 SAO SALVADOR DO TOCANTINS";4
"172030 SAO SEBASTIAO DO TOCANTINS";1
"172049 SAO VALERIO";1
"172065 SILVANOPOLIS";12
"172080 SITIO NOVO DO TOCANTINS";14
"172085 SUCUPIRA";3
"172090 TAGUATINGA";16
"172097 TALISMA";2
"172100 PALMAS";175
"172110 TOCANTINIA";2
"172120 TOCANTINOPOLIS";33
"210005 ACAILANDIA";72
"210010 AFONSO CUNHA";1
"210015 AGUA DOCE DO MARANHAO";1
"210020 ALCANTARA";3
"210030 ALDEIAS ALTAS";7
"210050 ALTO PARNAIBA";4
"210060 AMARANTE DO MARANHAO";2
"210070 ANAJATUBA";1
"210080 ANAPURUS";18
"210083 APICUM-ACU";5
"210090 ARAIOSES";4
"210095 ARAME";2
"210100 ARARI";4
"210110 AXIXA";1
"210120 BACABAL";6
"210125 BACABEIRA";3
"210130 BACURI";3
"210140 BALSAS";168
"210160 BARRA DO CORDA";15
"210170 BARREIRINHAS";1
"210177 BELA VISTA DO MARANHAO";3
"210180 BENEDITO LEITE";1
"210200 BOM JARDIM";2
"210203 BOM JESUS DAS SELVAS";49
"210220 BURITI";2
"210230 BURITI BRAVO";9
"210232 BURITICUPU";10
"210255 CAMPESTRE DO MARANHAO";2
"210270 CANTANHEDE";2
"210275 CAPINZAL DO NORTE";1
"210280 CAROLINA";3
"210290 CARUTAPERA";1
"210300 CAXIAS";4
"210317 CENTRO NOVO DO MARANHAO";1
"210320 CHAPADINHA";14
"210330 CODO";2
"210340 COELHO NETO";3
"210350 COLINAS";10
"210355 CONCEICAO DO LAGO-ACU";2
"210360 COROATA";1
"210370 CURURUPU";7
"210375 DAVINOPOLIS";1
"210400 ESPERANTINOPOLIS";1
"210407 FEIRA NOVA DO MARANHAO";2
"210409 FORMOSA DA SERRA NEGRA";1
"210410 FORTALEZA DOS NOGUEIRAS";4
"210450 GOVERNADOR ARCHER";2
"210455 GOVERNADOR EDISON LOBAO";10
"210462 GOVERNADOR LUIZ ROCHA";2
"210480 GRAJAU";4
"210500 HUMBERTO DE CAMPOS";2
"210520 IGARAPE GRANDE";1
"210530 IMPERATRIZ";17
"210535 ITAIPAVA DO GRAJAU";1
"210540 ITAPECURU MIRIM";2
"210542 ITINGA DO MARANHAO";19
"210547 JENIPAPO DOS VIEIRAS";1
"210550 JOAO LISBOA";11
"210560 JOSELANDIA";3
"210565 JUNCO DO MARANHAO";2
"210570 LAGO DA PEDRA";2
"210592 LAGOA DO MATO";8
"210594 LAGO DOS RODRIGUES";1
"210598 LAJEADO NOVO";3
"210610 LORETO";7
"210620 LUIS DOMINGUES";2
"210632 MARACACUME";2
"210637 MARANHAOZINHO";1
"210650 MATINHA";1
"210660 MATOES";36
"210670 MIRADOR";2
"210675 MIRANDA DO NORTE";1
"210690 MONCAO";1
"210700 MONTES ALTOS";2
"210710 MORROS";1
"210725 NOVA COLINAS";6
"210730 NOVA IORQUE";5
"210735 NOVA OLINDA DO MARANHAO";1
"210745 OLINDA NOVA DO MARANHAO";2
"210750 PACO DO LUMIAR";7
"210770 PARAIBANO";90
"210780 PARNARAMA";25
"210790 PASSAGEM FRANCA";3
"210800 PASTOS BONS";72
"210810 PAULO RAMOS";1
"210820 PEDREIRAS";14
"210830 PENALVA";2
"210850 PINDARE-MIRIM";2
"210860 PINHEIRO";1
"210870 PIO XII";8
"210880 PIRAPEMAS";1
"210890 POCAO DE PEDRAS";1
"210900 PORTO FRANCO";12
"210920 PRESIDENTE JUSCELINO";1
"210923 PRESIDENTE MEDICI";1
"210927 PRESIDENTE SARNEY";16
"210945 RAPOSA";9
"210950 RIACHAO";8
"210960 ROSARIO";2
"210970 SAMBAIBA";3
"210980 SANTA HELENA";8
"210990 SANTA INES";12
"211000 SANTA LUZIA";4
"211003 SANTA LUZIA DO PARUA";2
"211020 SANTA RITA";2
"211030 SANTO ANTONIO DOS LOPES";1
"211050 SAO BENTO";1
"211065 SAO DOMINGOS DO AZEITAO";2
"211085 SAO FRANCISCO DO BREJAO";23
"211100 SAO JOAO BATISTA";1
"211105 SAO JOAO DO PARAISO";6
"211110 SAO JOAO DOS PATOS";6
"211120 SAO JOSE DE RIBAMAR";11
"211130 SAO LUIS";225
"211140 SAO LUIS GONZAGA DO MARANHAO";6
"211150 SAO MATEUS DO MARANHAO";1
"211153 SAO PEDRO DA AGUA BRANCA";9
"211157 SAO PEDRO DOS CRENTES";3
"211163 SAO RAIMUNDO DO DOCA BEZERRA";1
"211167 SAO ROBERTO";2
"211170 SAO VICENTE FERRER";4
"211178 SERRANO DO MARANHAO";3
"211180 SITIO NOVO";34
"211190 SUCUPIRA DO NORTE";34
"211200 TASSO FRAGOSO";63
"211220 TIMON";21
"211245 TURILANDIA";3
"211250 TUTOIA";2
"211260 URBANO SANTOS";1
"211270 VARGEM GRANDE";1
"211280 VIANA";2
"211285 VILA NOVA DOS MARTIRIOS";1
"211290 VITORIA DO MEARIM";3
"211300 VITORINO FREIRE";30
"211400 ZE DOCA";19
"220040 ALTOS";8
"220045 ALVORADA DO GURGUEIA";10
"220090 AROAZES";1
"220105 ASSUNCAO DO PIAUI";1
"220115 BAIXA GRANDE DO RIBEIRO";5
"220117 BARRA D'ALCANTARA";13
"220120 BARRAS";19
"220140 BARRO DURO";1
"220150 BATALHA";1
"220155 BELA VISTA DO PIAUI";1
"220160 BENEDITINOS";1
"220170 BERTOLINIA";1
"220190 BOM JESUS";9
"220191 BOM PRINCIPIO DO PIAUI";1
"220196 BRASILEIRA";3
"220207 CAJAZEIRAS DO PIAUI";2
"220208 CAJUEIRO DA PRAIA";1
"220210 CAMPINAS DO PIAUI";2
"220220 CAMPO MAIOR";4
"220240 CAPITAO DE CAMPOS";13
"220253 CARAUBAS DO PIAUI";1
"220260 CASTELO DO PIAUI";1
"220271 COCAL DE TELHA";1
"220273 COIVARAS";2
"220275 COLONIA DO GURGUEIA";1
"220277 COLONIA DO PIAUI";2
"220290 CORRENTE";5
"220310 CRISTINO CASTRO";40
"220320 CURIMATA";7
"220323 CURRAIS";10
"220325 CURRALINHOS";7
"220345 DOM INOCENCIO";17
"220350 ELESBAO VELOSO";2
"220370 ESPERANTINA";8
"220380 FLORES DO PIAUI";1
"220390 FLORIANO";7
"220400 FRANCINOPOLIS";1
"220450 GUADALUPE";6
"220465 ILHA GRANDE";2
"220470 INHUMA";189
"220480 IPIRANGA DO PIAUI";1
"220490 ISAIAS COELHO";4
"220525 JARDIM DO MULATO";2
"220550 JOSE DE FREITAS";5
"220552 JULIO BORGES";3
"220553 JUREMA";1
"220557 LAGOA DE SAO FRANCISCO";1
"220559 LAGOA DO SITIO";2
"220560 LANDRI SALES";5
"220570 LUIS CORREIA";1
"220590 MANOEL EMIDIO";1
"220600 MARCOS PARENTE";1
"220610 MATIAS OLIMPIO";10
"220620 MIGUEL ALVES";4
"220630 MIGUEL LEAO";4
"220635 MILTON BRANDAO";5
"220660 MONTE ALEGRE DO PIAUI";2
"220665 MORRO CABECA NO TEMPO";1
"220669 MURICI DOS PORTELAS";1
"220670 NAZARE DO PIAUI";7
"220680 NOSSA SENHORA DOS REMEDIOS";1
"220690 NOVO ORIENTE DO PIAUI";10
"220695 NOVO SANTO ANTONIO";1
"220700 OEIRAS";23
"220740 PALMEIRA DO PIAUI";2
"220760 PARNAGUA";1
"220770 PARNAIBA";24
"220790 PEDRO II";6
"220800 PICOS";1
"220810 PIMENTEIRAS";1
"220830 PIRACURUCA";1
"220840 PIRIPIRI";1
"220850 PORTO";1
"220870 REDENCAO DO GURGUEIA";37
"220880 REGENERACAO";1
"220885 RIACHO FRIO";5
"220900 RIO GRANDE DO PIAUI";1
"220920 SANTA FILOMENA";1
"220930 SANTA LUZ";1
"220937 SANTA ROSA DO PIAUI";27
"220955 SAO BRAZ DO PIAUI";2
"220975 SAO GONCALO DO GURGUEIA";10
"220987 SAO JOAO DA FRONTEIRA";1
"221005 SAO JOSE DO DIVINO";2
"221038 SAO MIGUEL DA BAIXA GRANDE";2
"221040 SAO MIGUEL DO TAPUIO";4
"221050 SAO PEDRO DO PIAUI";4
"221060 SAO RAIMUNDO NONATO";1
"221065 SIGEFREDO PACHECO";2
"221070 SIMOES";4
"221080 SIMPLICIO MENDES";1
"221090 SOCORRO DO PIAUI";3
"221093 SUSSUAPARA";1
"221097 TANQUE DO PIAUI";133
"221100 TERESINA";622
"221110 UNIAO";2
"221120 URUCUI";2
"221130 VALENCA DO PIAUI";18
"221135 VARZEA BRANCA";1
"221140 VARZEA GRANDE";153
"221150 VERA MENDES";2
"221160 VILA NOVA DO PIAUI";1
"221170 WALL FERRAZ";1
"230010 ABAIARA";1
"230015 ACARAPE";4
"230040 AIUABA";1
"230050 ALCANTARAS";2
"230060 ALTANEIRA";5
"230075 AMONTADA";1
"230080 ANTONINA DO NORTE";1
"230090 APUIARES";1
"230100 AQUIRAZ";7
"230110 ARACATI";13
"230120 ARACOIABA";2
"230125 ARARENDA";2
"230130 ARARIPE";2
"230140 ARATUBA";26
"230150 ARNEIROZ";2
"230160 ASSARE";12
"230185 BANABUIU";8
"230190 BARBALHA";103
"230200 BARRO";3
"230205 BARROQUINHA";1
"230210 BATURITE";80
"230220 BEBERIBE";3
"230230 BELA CRUZ";2
"230240 BOA VIAGEM";9
"230250 BREJO SANTO";25
"230270 CAMPOS SALES";3
"230280 CANINDE";11
"230300 CARIDADE";3
"230320 CARIRIACU";2
"230330 CARIUS";1
"230350 CASCAVEL";5
"230360 CATARINA";3
"230370 CAUCAIA";23
"230380 CEDRO";5
"230393 CHORO";2
"230395 CHOROZINHO";1
"230400 COREAU";1
"230410 CRATEUS";9
"230420 CRATO";13
"230423 CROATA";3
"230425 CRUZ";1
"230428 EUSEBIO";2
"230430 FARIAS BRITO";1
"230435 FORQUILHA";1
"230440 FORTALEZA";316
"230465 GRACA";3
"230490 GROAIRAS";1
"230495 GUAIUBA";1
"230500 GUARACIABA DO NORTE";3
"230520 HIDROLANDIA";2
"230523 HORIZONTE";7
"230535 ICAPUI";13
"230540 ICO";17
"230550 IGUATU";4
"230560 INDEPENDENCIA";2
"230565 IPAPORANGA";1
"230590 IPUEIRAS";2
"230625 ITAITINGA";6
"230640 ITAPIPOCA";28
"230650 ITAPIUNA";1
"230655 ITAREMA";1
"230670 JAGUARETAMA";1
"230680 JAGUARIBARA";2
"230690 JAGUARIBE";53
"230700 JAGUARUANA";4
"230710 JARDIM";14
"230720 JATI";6
"230725 JIJOCA DE JERICOACOARA";3
"230730 JUAZEIRO DO NORTE";6
"230740 JUCAS";9
"230760 LIMOEIRO DO NORTE";1
"230763 MADALENA";3
"230765 MARACANAU";67
"230770 MARANGUAPE";11
"230780 MARCO";1
"230800 MASSAPE";3
"230810 MAURITI";4
"230820 MERUOCA";1
"230830 MILAGRES";9
"230835 MILHA";3
"230837 MIRAIMA";1
"230840 MISSAO VELHA";2
"230850 MOMBACA";1
"230860 MONSENHOR TABOSA";3
"230870 MORADA NOVA";1
"230900 MUCAMBO";3
"230910 MULUNGU";8
"230920 NOVA OLINDA";2
"230930 NOVA RUSSAS";27
"230940 NOVO ORIENTE";1
"230945 OCARA";6
"230950 OROS";18
"230960 PACAJUS";1
"230980 PACOTI";12
"231000 PALHANO";1
"231020 PARACURU";1
"231030 PARAMBU";3
"231050 PEDRA BRANCA";9
"231060 PENAFORTE";243
"231070 PENTECOSTE";2
"231080 PEREIRO";3
"231085 PINDORETAMA";1
"231090 PIQUET CARNEIRO";1
"231100 PORANGA";1
"231110 PORTEIRAS";6
"231120 POTENGI";3
"231126 QUITERIANOPOLIS";1
"231130 QUIXADA";4
"231135 QUIXELO";1
"231150 QUIXERE";9
"231160 REDENCAO";19
"231170 RERIUTABA";1
"231180 RUSSAS";17
"231195 SALITRE";24
"231200 SANTANA DO ACARAU";2
"231210 SANTANA DO CARIRI";5
"231220 SANTA QUITERIA";4
"231230 SAO BENEDITO";12
"231240 SAO GONCALO DO AMARANTE";6
"231270 SENADOR POMPEU";2
"231290 SOBRAL";10
"231300 SOLONOPOLE";1
"231310 TABULEIRO DO NORTE";6
"231320 TAMBORIL";1
"231330 TAUA";24
"231335 TEJUCUOCA";1
"231340 TIANGUA";9
"231355 TURURU";1
"231380 URUBURETAMA";3
"231395 VARJOTA";2
"231400 VARZEA ALEGRE";3
"231410 VICOSA DO CEARA";8
"240010 ACARI";2
"240020 ACU";2
"240040 AGUA NOVA";1
"240050 ALEXANDRIA";1
"240070 ALTO DO RODRIGUES";6
"240080 ANGICOS";1
"240090 ANTONIO MARTINS";2
"240100 APODI";1
"240110 AREIA BRANCA";2
"240120 ARES";1
"240140 BAIA FORMOSA";10
"240145 BARAUNA";1
"240165 BODO";2
"240180 BREJINHO";3
"240185 CAICARA DO NORTE";1
"240200 CAICO";33
"240210 CAMPO REDONDO";1
"240220 CANGUARETAMA";2
"240230 CARAUBAS";2
"240240 CARNAUBA DOS DANTAS";9
"240260 CEARA-MIRIM";7
"240270 CERRO CORA";1
"240280 CORONEL EZEQUIEL";2
"240290 CORONEL JOAO PESSOA";1
"240300 CRUZETA";1
"240310 CURRAIS NOVOS";4
"240320 DOUTOR SEVERIANO";2
"240325 PARNAMIRIM";178
"240350 ESPIRITO SANTO";2
"240360 EXTREMOZ";28
"240375 FERNANDO PEDROZA";1
"240380 FLORANIA";4
"240390 FRANCISCO DANTAS";1
"240400 FRUTUOSO GOMES";2
"240410 GALINHOS";1
"240420 GOIANINHA";10
"240450 GUAMARE";7
"240490 ITAU";9
"240500 JACANA";1
"240510 JANDAIRA";3
"240560 JARDIM DE PIRANHAS";2
"240570 JARDIM DO SERIDO";1
"240580 JOAO CAMARA";4
"240600 JOSE DA PENHA";8
"240610 JUCURUTU";2
"240620 LAGOA D'ANTA";1
"240650 LAGOA NOVA";5
"240660 LAGOA SALGADA";1
"240670 LAJES";1
"240680 LAJES PINTADAS";2
"240690 LUCRECIA";8
"240700 LUIS GOMES";1
"240710 MACAIBA";20
"240720 MACAU";1
"240730 MARCELINO VIEIRA";1
"240740 MARTINS";11
"240770 MONTANHAS";1
"240790 MONTE DAS GAMELEIRAS";1
"240800 MOSSORO";170
"240810 NATAL";604
"240820 NISIA FLORESTA";15
"240830 NOVA CRUZ";3
"240850 OURO BRANCO";2
"240860 PARANA";3
"240880 PARAZINHO";2
"240890 PARELHAS";15
"240895 RIO DO FOGO";1
"240910 PASSA E FICA";1
"240920 PASSAGEM";2
"240933 SANTA MARIA";3
"240940 PAU DOS FERROS";2
"240960 PEDRA PRETA";5
"240970 PEDRO AVELINO";2
"240980 PEDRO VELHO";4
"240990 PENDENCIAS";2
"241000 PILOES";3
"241010 POCO BRANCO";2
"241020 PORTALEGRE";6
"241060 RAFAEL GODEIRO";1
"241090 RIACHUELO";1
"241120 SANTA CRUZ";18
"241142 SANTANA DO SERIDO";3
"241150 SANTO ANTONIO";9
"241170 SAO BENTO DO TRAIRI";5
"241190 SAO FRANCISCO DO OESTE";1
"241200 SAO GONCALO DO AMARANTE";20
"241210 SAO JOAO DO SABUGI";2
"241220 SAO JOSE DE MIPIBU";9
"241230 SAO JOSE DO CAMPESTRE";7
"241240 SAO JOSE DO SERIDO";8
"241255 SAO MIGUEL DO GOSTOSO";1
"241260 SAO PAULO DO POTENGI";8
"241280 SAO RAFAEL";5
"241300 SAO VICENTE";1
"241310 SENADOR ELOI DE SOUZA";1
"241335 SERRA DO MEL";1
"241340 SERRA NEGRA DO NORTE";4
"241350 SERRINHA";1
"241355 SERRINHA DOS PINTOS";10
"241360 SEVERIANO MELO";12
"241380 TABOLEIRO GRANDE";4
"241400 TANGARA";3
"241410 TENENTE ANANIAS";120
"241415 TENENTE LAURENTINO CRUZ";2
"241440 TOUROS";3
