DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de residência
Período:2025
"Município de residência";"Casos_Prováveis"
"120032 JORDAO";3
"120033 MANCIO LIMA";53
"120034 MANOEL URBANO";73
"120035 MARECHAL THAUMATURGO";123
"120038 PLACIDO DE CASTRO";13
"120039 PORTO WALTER";267
"120040 RIO BRANCO";3407
"120042 RODRIGUES ALVES";363
"120045 SENADOR GUIOMARD";77
"120050 SENA MADUREIRA";83
"120060 TARAUACA";674
"120070 XAPURI";64
"120080 PORTO ACRE";59
"130002 ALVARAES";8
"130008 ANAMA";1
"130014 APUI";3
"130020 ATALAIA DO NORTE";237
"130030 AUTAZES";1
"130040 BARCELOS";4
"130060 BENJAMIN CONSTANT";217
"130063 BERURI";2
"130070 BOCA DO ACRE";13
"130080 BORBA";10
"130083 CAAPIRANGA";2
"130100 CARAUARI";9
"130110 CAREIRO";3
"130120 COARI";41
"130130 CODAJAS";61
"130140 EIRUNEPE";165
"130150 ENVIRA";290
"130160 FONTE BOA";1
"130165 GUAJARA";192
"130170 HUMAITA";6
"130180 IPIXUNA";340
"130185 IRANDUBA";17
"130190 ITACOATIARA";6
"130210 JAPURA";28
"130220 JURUA";3
"130230 JUTAI";239
"130240 LABREA";36
"130250 MANACAPURU";46
"130255 MANAQUIRI";1
"130260 MANAUS";525
"130270 MANICORE";6
"130280 MARAA";16
"130290 MAUES";36
"130320 NOVO AIRAO";43
"130330 NOVO ARIPUANA";4
"130353 PRESIDENTE FIGUEIREDO";14
"130356 RIO PRETO DA EVA";3
"130360 SANTA ISABEL DO RIO NEGRO";1
"130370 SANTO ANTONIO DO ICA";16
"130380 SAO GABRIEL DA CACHOEIRA";3
"130395 SAO SEBASTIAO DO UATUMA";1
"130406 TABATINGA";98
"130410 TAPAUA";8
"130420 TEFE";36
"130423 TONANTINS";101
"140002 AMAJARI";2
"140005 ALTO ALEGRE";2
"140010 BOA VISTA";92
"140015 BONFIM";3
"140017 CANTA";4
"140020 CARACARAI";10
"140028 IRACEMA";4
"140030 MUCAJAI";4
"140040 NORMANDIA";2
"140045 PACARAIMA";7
"140050 SAO JOAO DA BALIZA";5
"150010 ABAETETUBA";89
"150013 ABEL FIGUEIREDO";8
"150020 ACARA";20
"150030 AFUA";59
"150034 AGUA AZUL DO NORTE";3
"150040 ALENQUER";4
"150050 ALMEIRIM";2
"150060 ALTAMIRA";428
"150070 ANAJAS";51
"150080 ANANINDEUA";184
"150085 ANAPU";545
"150090 AUGUSTO CORREA";89
"150095 AURORA DO PARA";17
"150100 AVEIRO";51
"150110 BAGRE";1
"150120 BAIAO";14
"150125 BANNACH";7
"150130 BARCARENA";124
"150140 BELEM";461
"150145 BELTERRA";16
"150150 BENEVIDES";83
"150157 BOM JESUS DO TOCANTINS";12
"150160 BONITO";1
"150170 BRAGANCA";13
"150172 BRASIL NOVO";38
"150175 BREJO GRANDE DO ARAGUAIA";5
"150178 BREU BRANCO";70
"150180 BREVES";6
"150190 BUJARU";31
"150210 CAMETA";58
"150215 CANAA DOS CARAJAS";125
"150220 CAPANEMA";8
"150230 CAPITAO POCO";1
"150240 CASTANHAL";141
"150260 COLARES";18
"150270 CONCEICAO DO ARAGUAIA";268
"150275 CONCORDIA DO PARA";6
"150276 CUMARU DO NORTE";32
"150277 CURIONOPOLIS";21
"150280 CURRALINHO";13
"150285 CURUA";1
"150290 CURUCA";10
"150293 DOM ELISEU";39
"150295 ELDORADO DOS CARAJAS";73
"150304 FLORESTA DO ARAGUAIA";140
"150307 GARRAFAO DO NORTE";2
"150309 GOIANESIA DO PARA";12
"150310 GURUPA";2
"150320 IGARAPE-ACU";12
"150330 IGARAPE-MIRI";26
"150340 INHANGAPI";103
"150345 IPIXUNA DO PARA";4
"150350 IRITUIA";2
"150360 ITAITUBA";1294
"150370 ITUPIRANGA";41
"150375 JACAREACANGA";4
"150380 JACUNDA";234
"150390 JURUTI";3
"150400 LIMOEIRO DO AJURU";5
"150405 MAE DO RIO";6
"150410 MAGALHAES BARATA";1
"150420 MARABA";62
"150430 MARACANA";1
"150442 MARITUBA";88
"150445 MEDICILANDIA";16
"150450 MELGACO";6
"150460 MOCAJUBA";6
"150470 MOJU";11
"150475 MOJUI DOS CAMPOS";6
"150495 NOVA ESPERANCA DO PIRIA";4
"150497 NOVA IPIXUNA";13
"150503 NOVO PROGRESSO";663
"150506 NOVO REPARTIMENTO";157
"150510 OBIDOS";1
"150520 OEIRAS DO PARA";3
"150530 ORIXIMINA";1
"150540 OUREM";1
"150543 OURILANDIA DO NORTE";43
"150548 PACAJA";499
"150549 PALESTINA DO PARA";42
"150550 PARAGOMINAS";8
"150553 PARAUAPEBAS";632
"150555 PAU D'ARCO";56
"150560 PEIXE-BOI";6
"150565 PLACAS";45
"150570 PONTA DE PEDRAS";15
"150580 PORTEL";30
"150590 PORTO DE MOZ";4
"150600 PRAINHA";12
"150610 PRIMAVERA";8
"150613 REDENCAO";698
"150616 RIO MARIA";132
"150618 RONDON DO PARA";3
"150619 RUROPOLIS";97
"150620 SALINOPOLIS";5
"150635 SANTA BARBARA DO PARA";59
"150650 SANTA IZABEL DO PARA";35
"150655 SANTA LUZIA DO PARA";3
"150658 SANTA MARIA DAS BARREIRAS";65
"150660 SANTA MARIA DO PARA";2
"150670 SANTANA DO ARAGUAIA";193
"150680 SANTAREM";48
"150700 SANTO ANTONIO DO TAUA";1
"150710 SAO CAETANO DE ODIVELAS";1
"150715 SAO DOMINGOS DO ARAGUAIA";65
"150720 SAO DOMINGOS DO CAPIM";11
"150730 SAO FELIX DO XINGU";66
"150740 SAO FRANCISCO DO PARA";6
"150745 SAO GERALDO DO ARAGUAIA";7
"150746 SAO JOAO DA PONTA";1
"150747 SAO JOAO DE PIRABAS";4
"150750 SAO JOAO DO ARAGUAIA";107
"150760 SAO MIGUEL DO GUAMA";3
"150770 SAO SEBASTIAO DA BOA VISTA";4
"150775 SAPUCAIA";125
"150780 SENADOR JOSE PORFIRIO";23
"150790 SOURE";6
"150795 TAILANDIA";58
"150796 TERRA ALTA";1
"150800 TOME-ACU";228
"150803 TRACUATEUA";2
"150805 TRAIRAO";19
"150808 TUCUMA";104
"150810 TUCURUI";43
"150812 ULIANOPOLIS";1
"150815 URUARA";204
"150820 VIGIA";4
"150830 VISEU";11
"150835 VITORIA DO XINGU";377
"150840 XINGUARA";248
"160005 SERRA DO NAVIO";51
"160010 AMAPA";2
"160015 PEDRA BRANCA DO AMAPARI";94
"160020 CALCOENE";10
"160023 FERREIRA GOMES";61
"160027 LARANJAL DO JARI";45
"160030 MACAPA";197
"160040 MAZAGAO";133
"160050 OIAPOQUE";42
"160053 PORTO GRANDE";16
"160055 PRACUUBA";25
"160060 SANTANA";136
"160070 TARTARUGALZINHO";18
"160080 VITORIA DO JARI";3
"170025 ABREULANDIA";1
"170030 AGUIARNOPOLIS";11
"170040 ALMAS";34
"170070 ALVORADA";8
"170100 ANANAS";7
"170105 ANGICO";1
"170110 APARECIDA DO RIO NEGRO";1
"170130 ARAGOMINAS";4
"170190 ARAGUACEMA";13
"170200 ARAGUACU";27
"170210 ARAGUAINA";230
"170215 ARAGUANA";1
"170220 ARAGUATINS";95
"170230 ARAPOEMA";7
"170240 ARRAIAS";23
"170255 AUGUSTINOPOLIS";60
"170270 AURORA DO TOCANTINS";1
"170290 AXIXA DO TOCANTINS";8
"170300 BABACULANDIA";3
"170305 BANDEIRANTES DO TOCANTINS";1
"170310 BARROLANDIA";1
"170330 BOM JESUS DO TOCANTINS";3
"170360 BRASILANDIA DO TOCANTINS";1
"170370 BREJINHO DE NAZARE";12
"170380 BURITI DO TOCANTINS";16
"170382 CACHOEIRINHA";2
"170384 CAMPOS LINDOS";1
"170386 CARIRI DO TOCANTINS";4
"170388 CARMOLANDIA";6
"170389 CARRASCO BONITO";2
"170390 CASEARA";1
"170460 CHAPADA DE AREIA";2
"170510 CHAPADA DA NATIVIDADE";5
"170550 COLINAS DO TOCANTINS";80
"170555 COMBINADO";2
"170560 CONCEICAO DO TOCANTINS";1
"170600 COUTO MAGALHAES";6
"170610 CRISTALANDIA";1
"170625 CRIXAS DO TOCANTINS";2
"170650 DARCINOPOLIS";2
"170700 DIANOPOLIS";38
"170710 DIVINOPOLIS DO TOCANTINS";6
"170720 DOIS IRMAOS DO TOCANTINS";6
"170740 ESPERANTINA";10
"170755 FATIMA";1
"170765 FIGUEIROPOLIS";1
"170770 FILADELFIA";1
"170820 FORMOSO DO ARAGUAIA";12
"170825 FORTALEZA DO TABOCAO";2
"170830 GOIANORTE";6
"170900 GOIATINS";2
"170930 GUARAI";23
"170950 GURUPI";139
"170980 IPUEIRAS";3
"171050 ITACAJA";7
"171070 ITAGUATINS";4
"171110 ITAPORA DO TOCANTINS";2
"171150 JAU DO TOCANTINS";7
"171180 JUARINA";2
"171190 LAGOA DA CONFUSAO";10
"171200 LAJEADO";5
"171245 LUZINOPOLIS";1
"171250 MARIANOPOLIS DO TOCANTINS";1
"171270 MATEIROS";3
"171320 MIRACEMA DO TOCANTINS";102
"171330 MIRANORTE";5
"171360 MONTE DO CARMO";5
"171370 MONTE SANTO DO TOCANTINS";1
"171380 PALMEIRAS DO TOCANTINS";16
"171395 MURICILANDIA";2
"171420 NATIVIDADE";12
"171488 NOVA OLINDA";23
"171500 NOVA ROSALANDIA";4
"171510 NOVO ACORDO";1
"171525 NOVO JARDIM";4
"171550 OLIVEIRA DE FATIMA";1
"171570 PALMEIRANTE";4
"171575 PALMEIROPOLIS";1
"171610 PARAISO DO TOCANTINS";22
"171620 PARANA";119
"171630 PAU D'ARCO";2
"171650 PEDRO AFONSO";2
"171660 PEIXE";32
"171665 PEQUIZEIRO";2
"171670 COLMEIA";3
"171700 PINDORAMA DO TOCANTINS";9
"171720 PIRAQUE";1
"171750 PIUM";10
"171780 PONTE ALTA DO BOM JESUS";1
"171790 PONTE ALTA DO TOCANTINS";5
"171800 PORTO ALEGRE DO TOCANTINS";6
"171820 PORTO NACIONAL";123
"171830 PRAIA NORTE";1
"171840 PRESIDENTE KENNEDY";3
"171845 PUGMIL";5
"171855 RIACHINHO";1
"171865 RIO DA CONCEICAO";6
"171870 RIO DOS BOIS";3
"171880 SAMPAIO";5
"171884 SANDOLANDIA";2
"171886 SANTA FE DO ARAGUAIA";2
"171890 SANTA ROSA DO TOCANTINS";4
"171900 SANTA TEREZA DO TOCANTINS";6
"172000 SANTA TEREZINHA DO TOCANTINS";1
"172020 SAO MIGUEL DO TOCANTINS";15
"172025 SAO SALVADOR DO TOCANTINS";6
"172030 SAO SEBASTIAO DO TOCANTINS";1
"172049 SAO VALERIO";1
"172065 SILVANOPOLIS";13
"172080 SITIO NOVO DO TOCANTINS";16
"172085 SUCUPIRA";4
"172090 TAGUATINGA";20
"172100 PALMAS";161
"172110 TOCANTINIA";3
"172120 TOCANTINOPOLIS";26
"172208 WANDERLANDIA";1
"172210 XAMBIOA";1
"210005 ACAILANDIA";76
"210010 AFONSO CUNHA";1
"210015 AGUA DOCE DO MARANHAO";1
"210020 ALCANTARA";4
"210030 ALDEIAS ALTAS";8
"210050 ALTO PARNAIBA";4
"210060 AMARANTE DO MARANHAO";2
"210070 ANAJATUBA";1
"210080 ANAPURUS";18
"210083 APICUM-ACU";27
"210090 ARAIOSES";5
"210095 ARAME";2
"210100 ARARI";5
"210110 AXIXA";1
"210120 BACABAL";5
"210125 BACABEIRA";8
"210130 BACURI";7
"210140 BALSAS";355
"210150 BARAO DE GRAJAU";7
"210160 BARRA DO CORDA";18
"210170 BARREIRINHAS";2
"210180 BENEDITO LEITE";1
"210200 BOM JARDIM";2
"210203 BOM JESUS DAS SELVAS";60
"210210 BREJO";1
"210220 BURITI";2
"210230 BURITI BRAVO";14
"210232 BURITICUPU";12
"210235 BURITIRANA";4
"210255 CAMPESTRE DO MARANHAO";4
"210270 CANTANHEDE";3
"210275 CAPINZAL DO NORTE";1
"210280 CAROLINA";6
"210290 CARUTAPERA";2
"210300 CAXIAS";9
"210317 CENTRO NOVO DO MARANHAO";3
"210320 CHAPADINHA";20
"210330 CODO";1
"210340 COELHO NETO";3
"210350 COLINAS";18
"210355 CONCEICAO DO LAGO-ACU";2
"210360 COROATA";2
"210370 CURURUPU";7
"210375 DAVINOPOLIS";1
"210400 ESPERANTINOPOLIS";1
"210405 ESTREITO";1
"210407 FEIRA NOVA DO MARANHAO";3
"210409 FORMOSA DA SERRA NEGRA";4
"210410 FORTALEZA DOS NOGUEIRAS";4
"210450 GOVERNADOR ARCHER";2
"210455 GOVERNADOR EDISON LOBAO";12
"210462 GOVERNADOR LUIZ ROCHA";3
"210480 GRAJAU";5
"210490 GUIMARAES";1
"210500 HUMBERTO DE CAMPOS";2
"210520 IGARAPE GRANDE";2
"210530 IMPERATRIZ";18
"210535 ITAIPAVA DO GRAJAU";1
"210540 ITAPECURU MIRIM";3
"210542 ITINGA DO MARANHAO";30
"210545 JATOBA";4
"210547 JENIPAPO DOS VIEIRAS";1
"210550 JOAO LISBOA";12
"210560 JOSELANDIA";3
"210565 JUNCO DO MARANHAO";68
"210570 LAGO DA PEDRA";2
"210590 LAGO VERDE";1
"210592 LAGOA DO MATO";12
"210594 LAGO DOS RODRIGUES";1
"210596 LAGOA GRANDE DO MARANHAO";1
"210598 LAJEADO NOVO";4
"210610 LORETO";6
"210620 LUIS DOMINGUES";3
"210632 MARACACUME";4
"210635 MARAJA DO SENA";3
"210637 MARANHAOZINHO";1
"210640 MATA ROMA";3
"210650 MATINHA";1
"210660 MATOES";46
"210667 MILAGRES DO MARANHAO";2
"210670 MIRADOR";3
"210675 MIRANDA DO NORTE";1
"210690 MONCAO";1
"210700 MONTES ALTOS";4
"210710 MORROS";2
"210725 NOVA COLINAS";6
"210730 NOVA IORQUE";6
"210740 OLHO D'AGUA DAS CUNHAS";2
"210745 OLINDA NOVA DO MARANHAO";3
"210750 PACO DO LUMIAR";14
"210770 PARAIBANO";140
"210780 PARNARAMA";51
"210790 PASSAGEM FRANCA";38
"210800 PASTOS BONS";100
"210810 PAULO RAMOS";7
"210820 PEDREIRAS";16
"210830 PENALVA";2
"210845 PERITORO";1
"210850 PINDARE-MIRIM";3
"210860 PINHEIRO";2
"210870 PIO XII";5
"210880 PIRAPEMAS";1
"210890 POCAO DE PEDRAS";4
"210900 PORTO FRANCO";20
"210920 PRESIDENTE JUSCELINO";2
"210923 PRESIDENTE MEDICI";1
"210927 PRESIDENTE SARNEY";13
"210930 PRESIDENTE VARGAS";1
"210945 RAPOSA";9
"210950 RIACHAO";14
"210960 ROSARIO";2
"210970 SAMBAIBA";3
"210980 SANTA HELENA";15
"210990 SANTA INES";24
"211000 SANTA LUZIA";4
"211010 SANTA QUITERIA DO MARANHAO";1
"211020 SANTA RITA";1
"211023 SANTANA DO MARANHAO";1
"211030 SANTO ANTONIO DOS LOPES";1
"211050 SAO BENTO";2
"211060 SAO BERNARDO";4
"211065 SAO DOMINGOS DO AZEITAO";5
"211085 SAO FRANCISCO DO BREJAO";23
"211090 SAO FRANCISCO DO MARANHAO";4
"211100 SAO JOAO BATISTA";1
"211105 SAO JOAO DO PARAISO";6
"211110 SAO JOAO DOS PATOS";19
"211120 SAO JOSE DE RIBAMAR";25
"211125 SAO JOSE DOS BASILIOS";2
"211130 SAO LUIS";318
"211140 SAO LUIS GONZAGA DO MARANHAO";9
"211150 SAO MATEUS DO MARANHAO";1
"211153 SAO PEDRO DA AGUA BRANCA";9
"211157 SAO PEDRO DOS CRENTES";5
"211160 SAO RAIMUNDO DAS MANGABEIRAS";5
"211163 SAO RAIMUNDO DO DOCA BEZERRA";1
"211167 SAO ROBERTO";7
"211170 SAO VICENTE FERRER";4
"211178 SERRANO DO MARANHAO";5
"211180 SITIO NOVO";34
"211190 SUCUPIRA DO NORTE";46
"211195 SUCUPIRA DO RIACHAO";3
"211200 TASSO FRAGOSO";103
"211220 TIMON";53
"211223 TRIZIDELA DO VALE";1
"211240 TURIACU";5
"211245 TURILANDIA";3
"211250 TUTOIA";2
"211260 URBANO SANTOS";1
"211270 VARGEM GRANDE";4
"211280 VIANA";3
"211285 VILA NOVA DOS MARTIRIOS";16
"211290 VITORIA DO MEARIM";5
"211300 VITORINO FREIRE";72
"211400 ZE DOCA";22
"220025 ALAGOINHA DO PIAUI";1
"220040 ALTOS";13
"220045 ALVORADA DO GURGUEIA";5
"220050 AMARANTE";2
"220090 AROAZES";1
"220105 ASSUNCAO DO PIAUI";1
"220115 BAIXA GRANDE DO RIBEIRO";6
"220117 BARRA D'ALCANTARA";15
"220120 BARRAS";32
"220140 BARRO DURO";6
"220150 BATALHA";1
"220155 BELA VISTA DO PIAUI";1
"220160 BENEDITINOS";1
"220170 BERTOLINIA";1
"220190 BOM JESUS";11
"220191 BOM PRINCIPIO DO PIAUI";1
"220196 BRASILEIRA";4
"220207 CAJAZEIRAS DO PIAUI";3
"220208 CAJUEIRO DA PRAIA";1
"220210 CAMPINAS DO PIAUI";2
"220220 CAMPO MAIOR";5
"220240 CAPITAO DE CAMPOS";32
"220253 CARAUBAS DO PIAUI";1
"220260 CASTELO DO PIAUI";2
"220270 COCAL";1
"220271 COCAL DE TELHA";3
"220273 COIVARAS";3
"220275 COLONIA DO GURGUEIA";1
"220277 COLONIA DO PIAUI";5
"220290 CORRENTE";6
"220310 CRISTINO CASTRO";38
"220320 CURIMATA";7
"220323 CURRAIS";10
"220325 CURRALINHOS";8
"220345 DOM INOCENCIO";17
"220350 ELESBAO VELOSO";7
"220370 ESPERANTINA";9
"220380 FLORES DO PIAUI";2
"220390 FLORIANO";8
"220400 FRANCINOPOLIS";4
"220410 FRANCISCO AYRES";2
"220450 GUADALUPE";6
"220465 ILHA GRANDE";2
"220470 INHUMA";331
"220480 IPIRANGA DO PIAUI";3
"220490 ISAIAS COELHO";5
"220525 JARDIM DO MULATO";2
"220550 JOSE DE FREITAS";7
"220552 JULIO BORGES";3
"220553 JUREMA";1
"220557 LAGOA DE SAO FRANCISCO";1
"220559 LAGOA DO SITIO";3
"220560 LANDRI SALES";2
"220570 LUIS CORREIA";1
"220580 LUZILANDIA";2
"220590 MANOEL EMIDIO";1
"220600 MARCOS PARENTE";1
"220610 MATIAS OLIMPIO";16
"220620 MIGUEL ALVES";7
"220630 MIGUEL LEAO";4
"220635 MILTON BRANDAO";2
"220660 MONTE ALEGRE DO PIAUI";2
"220665 MORRO CABECA NO TEMPO";1
"220669 MURICI DOS PORTELAS";1
"220670 NAZARE DO PIAUI";47
"220675 NOSSA SENHORA DE NAZARE";1
"220680 NOSSA SENHORA DOS REMEDIOS";1
"220690 NOVO ORIENTE DO PIAUI";13
"220695 NOVO SANTO ANTONIO";1
"220700 OEIRAS";47
"220740 PALMEIRA DO PIAUI";2
"220750 PALMEIRAIS";1
"220760 PARNAGUA";1
"220770 PARNAIBA";24
"220779 PAU D'ARCO DO PIAUI";1
"220790 PEDRO II";20
"220800 PICOS";2
"220810 PIMENTEIRAS";1
"220830 PIRACURUCA";1
"220840 PIRIPIRI";1
"220850 PORTO";2
"220855 PORTO ALEGRE DO PIAUI";1
"220870 REDENCAO DO GURGUEIA";40
"220880 REGENERACAO";1
"220885 RIACHO FRIO";5
"220900 RIO GRANDE DO PIAUI";1
"220920 SANTA FILOMENA";1
"220930 SANTA LUZ";2
"220935 SANTANA DO PIAUI";1
"220937 SANTA ROSA DO PIAUI";53
"220955 SAO BRAZ DO PIAUI";2
"220975 SAO GONCALO DO GURGUEIA";10
"220987 SAO JOAO DA FRONTEIRA";1
"220995 SAO JOAO DA VARJOTA";2
"221005 SAO JOSE DO DIVINO";2
"221038 SAO MIGUEL DA BAIXA GRANDE";2
"221040 SAO MIGUEL DO TAPUIO";4
"221050 SAO PEDRO DO PIAUI";2
"221060 SAO RAIMUNDO NONATO";1
"221065 SIGEFREDO PACHECO";2
"221070 SIMOES";5
"221080 SIMPLICIO MENDES";1
"221090 SOCORRO DO PIAUI";3
"221093 SUSSUAPARA";1
"221097 TANQUE DO PIAUI";148
"221100 TERESINA";818
"221110 UNIAO";4
"221120 URUCUI";3
"221130 VALENCA DO PIAUI";25
"221135 VARZEA BRANCA";1
"221140 VARZEA GRANDE";168
"221160 VILA NOVA DO PIAUI";1
"221170 WALL FERRAZ";1
"230015 ACARAPE";8
"230040 AIUABA";1
"230060 ALTANEIRA";8
"230075 AMONTADA";1
"230080 ANTONINA DO NORTE";1
"230090 APUIARES";1
"230100 AQUIRAZ";9
"230110 ARACATI";16
"230120 ARACOIABA";2
"230125 ARARENDA";4
"230130 ARARIPE";3
"230140 ARATUBA";7
"230150 ARNEIROZ";4
"230160 ASSARE";12
"230185 BANABUIU";12
"230190 BARBALHA";139
"230200 BARRO";4
"230205 BARROQUINHA";3
"230210 BATURITE";153
"230220 BEBERIBE";9
"230230 BELA CRUZ";3
"230240 BOA VIAGEM";17
"230250 BREJO SANTO";36
"230270 CAMPOS SALES";5
"230280 CANINDE";10
"230300 CARIDADE";3
"230320 CARIRIACU";2
"230330 CARIUS";1
"230340 CARNAUBAL";1
"230350 CASCAVEL";10
"230360 CATARINA";3
"230370 CAUCAIA";40
"230380 CEDRO";11
"230393 CHORO";2
"230395 CHOROZINHO";2
"230400 COREAU";1
"230410 CRATEUS";6
"230420 CRATO";18
"230423 CROATA";3
"230425 CRUZ";1
"230428 EUSEBIO";5
"230430 FARIAS BRITO";2
"230435 FORQUILHA";1
"230440 FORTALEZA";381
"230465 GRACA";3
"230480 GRANJEIRO";1
"230490 GROAIRAS";1
"230495 GUAIUBA";1
"230500 GUARACIABA DO NORTE";2
"230510 GUARAMIRANGA";2
"230520 HIDROLANDIA";4
"230523 HORIZONTE";4
"230526 IBARETAMA";1
"230535 ICAPUI";15
"230540 ICO";20
"230550 IGUATU";7
"230560 INDEPENDENCIA";2
"230565 IPAPORANGA";1
"230590 IPUEIRAS";2
"230620 ITAICABA";21
"230625 ITAITINGA";8
"230640 ITAPIPOCA";31
"230650 ITAPIUNA";1
"230655 ITAREMA";6
"230670 JAGUARETAMA";1
"230680 JAGUARIBARA";2
"230690 JAGUARIBE";35
"230700 JAGUARUANA";5
"230710 JARDIM";28
"230720 JATI";20
"230725 JIJOCA DE JERICOACOARA";4
"230730 JUAZEIRO DO NORTE";6
"230740 JUCAS";5
"230760 LIMOEIRO DO NORTE";9
"230763 MADALENA";4
"230765 MARACANAU";87
"230770 MARANGUAPE";15
"230780 MARCO";1
"230800 MASSAPE";1
"230810 MAURITI";6
"230820 MERUOCA";7
"230830 MILAGRES";16
"230835 MILHA";2
"230837 MIRAIMA";1
"230840 MISSAO VELHA";4
"230850 MOMBACA";1
"230860 MONSENHOR TABOSA";4
"230870 MORADA NOVA";1
"230900 MUCAMBO";1
"230910 MULUNGU";14
"230920 NOVA OLINDA";3
"230930 NOVA RUSSAS";26
"230940 NOVO ORIENTE";1
"230945 OCARA";6
"230950 OROS";63
"230960 PACAJUS";3
"230970 PACATUBA";3
"230980 PACOTI";14
"231020 PARACURU";2
"231030 PARAMBU";3
"231050 PEDRA BRANCA";21
"231060 PENAFORTE";287
"231070 PENTECOSTE";3
"231080 PEREIRO";3
"231085 PINDORETAMA";1
"231090 PIQUET CARNEIRO";1
"231100 PORANGA";1
"231110 PORTEIRAS";7
"231120 POTENGI";4
"231126 QUITERIANOPOLIS";1
"231130 QUIXADA";5
"231135 QUIXELO";1
"231150 QUIXERE";11
"231160 REDENCAO";24
"231170 RERIUTABA";1
"231180 RUSSAS";21
"231195 SALITRE";77
"231200 SANTANA DO ACARAU";2
"231210 SANTANA DO CARIRI";10
"231220 SANTA QUITERIA";4
"231230 SAO BENEDITO";7
"231240 SAO GONCALO DO AMARANTE";8
"231270 SENADOR POMPEU";2
"231290 SOBRAL";9
"231300 SOLONOPOLE";1
"231310 TABULEIRO DO NORTE";6
"231320 TAMBORIL";2
"231330 TAUA";30
"231335 TEJUCUOCA";1
"231340 TIANGUA";9
"231350 TRAIRI";1
"231355 TURURU";2
"231380 URUBURETAMA";4
"231395 VARJOTA";6
"231400 VARZEA ALEGRE";3
"231410 VICOSA DO CEARA";10
"240010 ACARI";2
"240020 ACU";5
"240030 AFONSO BEZERRA";1
"240040 AGUA NOVA";1
"240050 ALEXANDRIA";1
"240070 ALTO DO RODRIGUES";12
"240080 ANGICOS";1
"240090 ANTONIO MARTINS";4
"240110 AREIA BRANCA";2
"240120 ARES";3
"240140 BAIA FORMOSA";17
"240145 BARAUNA";1
"240165 BODO";2
"240180 BREJINHO";5
"240185 CAICARA DO NORTE";2
"240200 CAICO";47
"240210 CAMPO REDONDO";8
"240220 CANGUARETAMA";2
"240230 CARAUBAS";7
"240240 CARNAUBA DOS DANTAS";9
"240260 CEARA-MIRIM";13
"240270 CERRO CORA";1
"240280 CORONEL EZEQUIEL";2
"240290 CORONEL JOAO PESSOA";1
"240300 CRUZETA";1
"240310 CURRAIS NOVOS";4
"240320 DOUTOR SEVERIANO";2
"240325 PARNAMIRIM";225
"240340 EQUADOR";1
"240350 ESPIRITO SANTO";2
"240360 EXTREMOZ";34
"240375 FERNANDO PEDROZA";1
"240380 FLORANIA";9
"240390 FRANCISCO DANTAS";1
"240400 FRUTUOSO GOMES";2
"240410 GALINHOS";1
"240420 GOIANINHA";11
"240450 GUAMARE";6
"240490 ITAU";9
"240500 JACANA";2
"240510 JANDAIRA";6
"240520 JANDUIS";1
"240560 JARDIM DE PIRANHAS";1
"240580 JOAO CAMARA";7
"240600 JOSE DA PENHA";11
"240610 JUCURUTU";3
"240620 LAGOA D'ANTA";1
"240640 LAGOA DE VELHOS";1
"240650 LAGOA NOVA";6
